238.95;196.708;0.008;2020-12-07 00:15
238.85;196.825;0.008;2020-12-07 00:30
238.8;196.693;0.008;2020-12-07 00:45
238.7;196.627;0.008;2020-12-07 01:00
239.375;196.728;0.008;2020-12-07 01:16
239.8;197.127;0.008;2020-12-07 01:31
239.45;196.439;0.008;2020-12-07 01:46
239.4;196.136;0.009;2020-12-07 02:01
239.8;195.71;0.009;2020-12-07 02:16
239.975;196.051;0.009;2020-12-07 02:31
239.7;196.192;0.009;2020-12-07 02:46
240.125;196.547;0.009;2020-12-07 03:01
239.95;196.169;0.009;2020-12-07 03:17
240.4;196.164;0.009;2020-12-07 03:32
240.425;197.502;0.009;2020-12-07 03:47
240.55;197.422;0.009;2020-12-07 04:02
240.55;198.67;0.009;2020-12-07 04:17
240.625;198.916;0.009;2020-12-07 04:32
240.275;199.259;0.009;2020-12-07 04:47
240.65;199.216;0.009;2020-12-07 05:02
241.125;200.042;0.009;2020-12-07 05:18
241.275;199.827;0.009;2020-12-07 05:33
240.95;200.595;0.009;2020-12-07 05:48
241.35;201.119;0.009;2020-12-07 06:03
241.2;201.458;0.009;2020-12-07 06:18
241.05;201.909;0.009;2020-12-07 06:33
240.775;201.981;0.009;2020-12-07 06:48
240.8;201.924;0.009;2020-12-07 07:03
240.55;201.812;0.009;2020-12-07 07:19
240.525;201.768;0.009;2020-12-07 07:34
240.975;201.492;0.009;2020-12-07 07:49
241.125;201.986;0.009;2020-12-07 08:04
240.85;202.253;0.009;2020-12-07 08:19
240.725;202.232;0.009;2020-12-07 08:34
240.525;202.269;0.009;2020-12-07 08:49
240.7;202.357;0.009;2020-12-07 09:04
240.5;202.121;0.009;2020-12-07 09:20
240.5;202.303;0.009;2020-12-07 09:35
240.275;201.979;0.009;2020-12-07 09:50
240.6;202.086;0.005;2020-12-07 10:05
240.8;202.361;0.005;2020-12-07 10:20
240.875;202.804;0.005;2020-12-07 10:35
240.225;202.041;0.005;2020-12-07 10:50
240.0;200.899;0.005;2020-12-07 11:05
239.825;199.317;0.005;2020-12-07 11:21
240.05;199.476;0.005;2020-12-07 11:36
240.275;199.081;0.005;2020-12-07 11:51
240.6;198.81;0.005;2020-12-07 12:06
240.35;200.614;0.005;2020-12-07 12:21
240.425;200.684;0.005;2020-12-07 12:36
240.175;201.001;0.005;2020-12-07 12:51
240.2;201.188;0.005;2020-12-07 13:07
239.9;200.931;0.005;2020-12-07 13:22
239.8;200.935;0.005;2020-12-07 13:37
239.7;201.386;0.005;2020-12-07 13:52
239.975;201.181;0.007;2020-12-07 14:07
240.05;201.215;0.007;2020-12-07 14:22
240.225;200.15;0.007;2020-12-07 14:37
240.625;200.075;0.007;2020-12-07 14:52
240.625;199.825;0.007;2020-12-07 15:08
243.05;205.469;0.007;2020-12-07 15:23
238.175;193.921;0.007;2020-12-07 15:38
237.6;195.24;0.007;2020-12-07 15:53
237.975;195.09;0.007;2020-12-07 16:08
237.375;195.248;0.007;2020-12-07 16:23
237.325;195.759;0.007;2020-12-07 16:38
237.8;196.16;0.007;2020-12-07 16:53
237.525;195.374;0.007;2020-12-07 17:09
237.9;195.535;0.007;2020-12-07 17:24
237.9;195.821;0.007;2020-12-07 17:39
237.85;195.652;0.007;2020-12-07 17:54
237.775;195.345;0.01;2020-12-07 18:09
237.7;195.336;0.01;2020-12-07 18:24
238.3;195.357;0.01;2020-12-07 18:39
238.25;194.976;0.01;2020-12-07 18:54
238.2;194.832;0.01;2020-12-07 19:10
238.25;194.908;0.01;2020-12-07 19:25
238.2;194.791;0.01;2020-12-07 19:40
238.3;194.858;0.01;2020-12-07 19:55
238.575;194.474;0.01;2020-12-07 20:10
238.575;194.162;0.01;2020-12-07 20:25
238.4;194.164;0.01;2020-12-07 20:40
238.425;193.986;0.01;2020-12-07 20:56
238.175;193.763;0.01;2020-12-07 21:11
237.675;193.17;0.01;2020-12-07 21:26
237.65;193.202;0.01;2020-12-07 21:41
238.675;193.17;0.01;2020-12-07 21:56
238.8;194.164;0.008;2020-12-07 22:11
238.6;194.276;0.008;2020-12-07 22:26
238.425;193.998;0.008;2020-12-07 22:41
238.7;194.305;0.008;2020-12-07 22:57
238.45;194.306;0.008;2020-12-07 23:12
238.375;194.459;0.008;2020-12-07 23:27
239.025;194.466;0.008;2020-12-07 23:42
239.125;193.984;0.008;2020-12-07 23:57
240.15;189.582;0.008;2020-13-07 00:12
240.725;189.892;0.008;2020-13-07 00:27
240.175;190.222;0.008;2020-13-07 00:42
240.55;190.152;0.008;2020-13-07 00:58
240.35;190.283;0.008;2020-13-07 01:13
240.35;190.55;0.008;2020-13-07 01:28
240.9;191.502;0.008;2020-13-07 01:43
243.0;193.392;0.008;2020-13-07 01:58
242.025;194.87;0.009;2020-13-07 02:13
241.75;194.861;0.009;2020-13-07 02:28
241.625;194.829;0.009;2020-13-07 02:43
241.725;195.306;0.009;2020-13-07 02:59
242.15;196.32;0.009;2020-13-07 03:14
241.85;196.232;0.009;2020-13-07 03:29
242.475;196.285;0.009;2020-13-07 03:44
241.725;196.465;0.009;2020-13-07 03:59
241.675;196.157;0.009;2020-13-07 04:14
241.925;196.464;0.009;2020-13-07 04:29
241.75;197.037;0.009;2020-13-07 04:44
242.0;197.368;0.009;2020-13-07 05:00
242.175;197.702;0.009;2020-13-07 05:15
241.85;197.721;0.009;2020-13-07 05:30
241.65;197.001;0.009;2020-13-07 05:45
241.775;197.178;0.017;2020-13-07 06:00
242.125;197.852;0.017;2020-13-07 06:15
241.95;197.742;0.017;2020-13-07 06:30
241.85;197.555;0.017;2020-13-07 06:45
242.05;197.833;0.017;2020-13-07 07:01
242.2;198.541;0.017;2020-13-07 07:16
242.7;198.939;0.017;2020-13-07 07:31
242.525;201.384;0.017;2020-13-07 07:46
242.975;200.966;0.017;2020-13-07 08:01
242.725;200.678;0.017;2020-13-07 08:16
242.375;200.178;0.017;2020-13-07 08:31
242.175;199.847;0.017;2020-13-07 08:46
242.2;199.131;0.017;2020-13-07 09:02
242.35;199.072;0.017;2020-13-07 09:17
242.9;199.857;0.017;2020-13-07 09:32
242.4;200.419;0.017;2020-13-07 09:47
243.025;200.519;0.02;2020-13-07 10:02
243.05;202.571;0.02;2020-13-07 10:17
243.65;205.783;0.02;2020-13-07 10:32
243.7;207.86;0.02;2020-13-07 10:47
244.175;209.449;0.02;2020-13-07 11:03
243.25;209.811;0.02;2020-13-07 11:18
243.275;209.889;0.02;2020-13-07 11:33
243.225;211.169;0.02;2020-13-07 11:48
243.775;210.825;0.02;2020-13-07 12:03
243.2;211.848;0.02;2020-13-07 12:18
243.0;211.863;0.02;2020-13-07 12:33
243.6;212.152;0.02;2020-13-07 12:48
244.25;212.565;0.02;2020-13-07 13:04
244.4;214.374;0.02;2020-13-07 13:19
243.8;215.054;0.02;2020-13-07 13:34
244.825;216.143;0.02;2020-13-07 13:49
243.475;217.568;0.026;2020-13-07 14:04
243.6;218.452;0.026;2020-13-07 14:19
244.75;219.08;0.026;2020-13-07 14:34
244.775;219.847;0.026;2020-13-07 14:49
244.275;221.296;0.026;2020-13-07 15:05
244.55;221.973;0.026;2020-13-07 15:20
244.8;223.883;0.025;2020-13-07 15:35
244.425;224.956;0.025;2020-13-07 15:50
244.1;224.832;0.025;2020-13-07 16:05
243.875;225.128;0.025;2020-13-07 16:20
244.3;223.518;0.026;2020-13-07 16:35
243.55;223.4;0.026;2020-13-07 16:50
243.55;221.505;0.026;2020-13-07 17:06
243.575;221.834;0.027;2020-13-07 17:21
243.15;221.705;0.027;2020-13-07 17:36
242.65;220.908;0.027;2020-13-07 17:51
243.075;217.795;0.023;2020-13-07 18:06
243.125;218.19;0.024;2020-13-07 18:21
243.0;217.529;0.024;2020-13-07 18:36
242.975;217.315;0.023;2020-13-07 18:51
243.55;217.499;0.023;2020-13-07 19:07
243.525;217.237;0.023;2020-13-07 19:22
243.225;217.416;0.023;2020-13-07 19:37
243.175;217.312;0.023;2020-13-07 19:52
242.85;217.094;0.023;2020-13-07 20:07
242.125;216.216;0.022;2020-13-07 20:22
241.025;209.256;0.022;2020-13-07 20:37
241.2;202.09;0.022;2020-13-07 20:52
240.45;202.117;0.022;2020-13-07 21:08
240.175;200.594;0.022;2020-13-07 21:23
238.625;196.929;0.022;2020-13-07 21:38
238.325;193.277;0.022;2020-13-07 21:53
238.55;193.976;0.028;2020-13-07 22:08
238.075;193.777;0.028;2020-13-07 22:23
239.275;193.097;0.028;2020-13-07 22:38
239.0;192.38;0.028;2020-13-07 22:54
239.025;192.582;0.028;2020-13-07 23:09
239.3;192.845;0.028;2020-13-07 23:24
239.95;193.096;0.028;2020-13-07 23:39
239.5;192.52;0.028;2020-13-07 23:54
239.35;193.485;0.028;2020-14-07 00:09
239.4;193.951;0.028;2020-14-07 00:24
239.35;193.939;0.028;2020-14-07 00:39
239.75;194.161;0.028;2020-14-07 00:55
238.925;193.362;0.028;2020-14-07 01:10
239.0;193.113;0.028;2020-14-07 01:25
239.275;193.369;0.028;2020-14-07 01:40
239.775;192.874;0.028;2020-14-07 01:55
239.0;192.563;0.029;2020-14-07 02:10
239.425;193.229;0.029;2020-14-07 02:25
238.75;193.061;0.029;2020-14-07 02:40
238.875;193.367;0.029;2020-14-07 02:56
239.25;192.611;0.029;2020-14-07 03:11
239.625;193.7;0.029;2020-14-07 03:26
239.925;194.441;0.029;2020-14-07 03:41
239.45;193.982;0.029;2020-14-07 03:56
239.7;194.06;0.029;2020-14-07 04:11
239.675;194.17;0.029;2020-14-07 04:26
239.125;193.68;0.029;2020-14-07 04:41
239.35;193.485;0.029;2020-14-07 04:57
239.5;193.517;0.029;2020-14-07 05:12
239.175;193.435;0.029;2020-14-07 05:27
239.175;193.4;0.029;2020-14-07 05:42
238.6;193.597;0.029;2020-14-07 05:57
238.25;193.37;0.012;2020-14-07 06:12
237.475;194.669;0.012;2020-14-07 06:27
238.1;194.341;0.012;2020-14-07 06:42
237.675;194.592;0.012;2020-14-07 06:58
237.625;194.322;0.012;2020-14-07 07:13
237.775;193.991;0.012;2020-14-07 07:28
237.825;194.111;0.012;2020-14-07 07:43
237.9;194.133;0.012;2020-14-07 07:58
238.1;193.969;0.012;2020-14-07 08:13
238.725;194.302;0.012;2020-14-07 08:28
238.625;194.197;0.012;2020-14-07 08:43
238.325;194.171;0.012;2020-14-07 08:59
238.6;194.506;0.012;2020-14-07 09:14
238.275;194.595;0.012;2020-14-07 09:29
238.1;194.449;0.012;2020-14-07 09:44
238.3;194.528;0.012;2020-14-07 09:59
238.675;194.875;0.014;2020-14-07 10:14
238.775;195.13;0.014;2020-14-07 10:29
238.6;195.42;0.014;2020-14-07 10:44
238.475;195.182;0.014;2020-14-07 11:00
238.75;195.179;0.014;2020-14-07 11:15
238.975;195.213;0.014;2020-14-07 11:30
