240.5;0.044;52.777;240.5;0.01;35.877;240.6;0.01;77.355;240.6;0.006;36.07;2020-11-07 05:35
240.3;0.044;52.714;240.3;0.01;35.929;240.3;0.01;77.008;240.3;0.006;36.112;2020-11-07 05:51
240.3;0.035;52.731;240.2;0.01;35.561;240.3;0.01;77.147;240.3;0.006;36.163;2020-11-07 06:06
240.6;0.035;52.721;240.5;0.01;35.428;240.6;0.01;77.226;240.7;0.006;36.129;2020-11-07 06:21
240.8;0.035;52.69;240.7;0.01;35.382;240.8;0.01;77.176;240.8;0.006;36.11;2020-11-07 06:36
240.3;0.035;52.414;240.2;0.01;35.34;240.2;0.01;76.9;240.1;0.006;36.116;2020-11-07 06:51
240.0;0.035;52.259;239.9;0.01;35.387;239.9;0.01;76.731;239.8;0.006;36.182;2020-11-07 07:06
240.4;0.035;52.44;240.4;0.01;35.451;240.4;0.01;76.834;240.4;0.006;36.051;2020-11-07 07:21
240.2;0.035;52.321;240.1;0.01;35.407;240.2;0.01;76.997;240.2;0.006;36.01;2020-11-07 07:36
240.2;0.035;52.436;240.2;0.01;35.437;240.2;0.01;77.042;240.2;0.006;35.991;2020-11-07 07:52
240.0;0.035;52.467;239.9;0.01;35.677;240.0;0.01;77.026;240.0;0.006;35.886;2020-11-07 08:07
240.0;0.035;52.45;239.9;0.01;35.633;239.9;0.01;77.036;239.9;0.006;35.884;2020-11-07 08:22
240.2;0.035;52.429;240.1;0.01;35.633;240.0;0.01;76.425;240.1;0.006;35.854;2020-11-07 08:37
239.9;0.035;52.437;239.9;0.01;35.51;239.8;0.01;76.023;239.9;0.006;35.937;2020-11-07 08:52
240.5;0.035;52.462;240.4;0.01;35.551;240.4;0.01;76.178;240.5;0.006;35.897;2020-11-07 09:07
240.8;0.035;52.467;240.7;0.01;35.595;240.8;0.01;76.434;240.8;0.006;35.923;2020-11-07 09:22
240.6;0.035;52.385;240.6;0.01;35.619;240.5;0.01;76.361;240.6;0.006;35.861;2020-11-07 09:37
240.7;0.035;52.51;240.6;0.01;35.704;240.6;0.01;76.402;240.7;0.006;35.875;2020-11-07 09:52
240.6;0.035;52.433;240.6;0.01;35.748;240.5;0.01;76.408;240.5;0.017;35.864;2020-11-07 10:08
240.3;0.035;52.361;240.3;0.01;35.635;240.2;0.01;76.258;240.2;0.017;35.882;2020-11-07 10:23
240.5;0.035;52.54;240.5;0.01;35.688;240.4;0.01;76.159;240.5;0.017;35.842;2020-11-07 10:38
240.5;0.035;52.566;240.5;0.01;35.781;240.4;0.01;76.11;240.4;0.017;35.835;2020-11-07 10:53
240.1;0.035;52.505;240.1;0.01;35.686;240.0;0.01;76.039;240.0;0.017;35.809;2020-11-07 11:08
239.3;0.035;52.113;239.3;0.01;35.066;239.3;0.01;75.398;239.4;0.017;35.751;2020-11-07 11:23
238.3;0.035;52.695;238.3;0.01;34.942;238.4;0.01;75.03;238.4;0.017;35.526;2020-11-07 11:38
238.7;0.035;52.868;238.7;0.01;34.702;238.6;0.01;75.126;238.6;0.017;35.761;2020-11-07 11:53
239.1;0.035;52.777;239.0;0.01;34.561;239.0;0.01;75.305;239.0;0.017;35.8;2020-11-07 12:09
239.0;0.035;53.131;239.0;0.01;35.081;238.9;0.01;75.374;239.0;0.017;35.738;2020-11-07 12:24
239.0;0.035;53.127;239.0;0.01;35.154;239.0;0.01;75.331;239.0;0.017;35.71;2020-11-07 12:39
238.9;0.035;53.121;238.9;0.01;35.157;238.9;0.01;74.925;238.9;0.017;35.655;2020-11-07 12:54
238.8;0.035;53.128;238.8;0.01;35.161;238.8;0.01;74.808;238.9;0.017;35.544;2020-11-07 13:09
239.3;0.035;53.075;239.3;0.01;35.161;239.2;0.01;74.813;239.2;0.017;35.701;2020-11-07 13:24
239.1;0.035;53.17;239.1;0.01;35.259;239.0;0.01;74.714;239.1;0.017;35.708;2020-11-07 13:39
238.8;0.035;53.207;238.8;0.01;35.285;238.8;0.01;74.636;238.8;0.017;35.731;2020-11-07 13:55
239.1;0.01;53.109;239.1;0.01;35.201;239.0;0.01;74.51;239.1;0.017;35.625;2020-11-07 14:10
239.1;0.01;53.115;239.1;0.01;35.293;239.1;0.01;74.688;239.1;0.017;35.603;2020-11-07 14:25
239.0;0.01;52.917;239.0;0.01;35.381;239.0;0.01;74.686;239.1;0.017;35.574;2020-11-07 14:40
239.0;0.01;52.874;239.0;0.01;35.384;239.0;0.01;74.487;239.0;0.017;35.594;2020-11-07 14:55
238.7;0.01;53.032;238.7;0.01;35.314;238.7;0.01;74.16;238.6;0.017;35.477;2020-11-07 15:10
238.6;0.01;52.872;238.5;0.01;35.263;238.6;0.01;73.732;238.7;0.017;35.37;2020-11-07 15:25
238.9;0.01;52.854;238.9;0.01;35.206;238.9;0.01;73.821;238.9;0.017;35.366;2020-11-07 15:40
239.1;0.01;52.949;239.1;0.01;35.189;239.1;0.01;73.683;239.2;0.017;35.487;2020-11-07 15:56
238.8;0.01;53.049;238.7;0.01;35.444;238.9;0.01;73.58;238.8;0.017;35.427;2020-11-07 16:11
239.0;0.01;53.056;239.0;0.01;35.484;239.0;0.01;73.778;239.1;0.017;35.355;2020-11-07 16:26
239.4;0.01;53.149;239.4;0.01;35.564;239.5;0.01;72.843;239.5;0.017;35.424;2020-11-07 16:41
239.9;0.01;53.038;239.9;0.01;35.23;239.8;0.01;72.739;239.9;0.017;35.425;2020-11-07 16:56
239.9;0.01;53.051;239.9;0.01;35.107;239.8;0.01;72.978;239.8;0.017;35.55;2020-11-07 17:11
239.8;0.01;53.127;239.8;0.01;35.21;239.7;0.01;72.935;239.7;0.017;35.545;2020-11-07 17:26
239.6;0.01;53.115;239.6;0.01;35.284;239.6;0.01;73.011;239.6;0.017;35.788;2020-11-07 17:41
239.6;0.01;52.989;239.5;0.01;35.356;239.5;0.01;72.924;239.6;0.017;35.666;2020-11-07 17:57
240.4;0.01;53.328;240.4;0.01;35.439;240.3;0.01;73.259;240.4;-0.0;35.786;2020-11-07 18:12
240.1;0.01;53.317;240.1;0.01;35.39;240.1;0.01;73.568;240.1;-0.0;35.805;2020-11-07 18:27
239.2;0.01;52.873;239.2;0.01;35.345;239.2;0.01;72.951;239.2;-0.0;35.455;2020-11-07 18:42
239.1;0.01;52.696;239.1;0.01;35.606;239.1;0.01;73.081;239.1;-0.0;35.504;2020-11-07 18:57
239.4;0.01;52.578;239.4;0.01;35.507;239.4;0.01;72.849;239.5;-0.0;35.539;2020-11-07 19:12
239.0;0.01;52.808;239.0;0.01;35.538;239.0;0.01;72.702;239.1;-0.0;35.577;2020-11-07 19:27
239.3;0.01;52.802;239.3;0.01;35.561;239.2;0.01;72.783;239.3;-0.0;35.534;2020-11-07 19:42
239.0;0.01;52.948;239.0;0.01;35.919;239.0;0.01;72.659;239.0;-0.0;35.456;2020-11-07 19:58
238.6;0.01;52.923;238.6;0.01;35.934;238.6;0.01;72.584;238.6;-0.0;35.425;2020-11-07 20:13
238.9;0.01;52.913;238.9;0.01;36.293;238.8;0.01;72.781;238.8;-0.0;35.411;2020-11-07 20:28
239.2;0.01;52.89;239.2;0.01;36.272;239.1;0.01;72.888;239.1;-0.0;35.403;2020-11-07 20:43
239.0;0.01;52.936;239.1;0.01;36.723;239.0;0.01;72.831;239.1;-0.0;35.41;2020-11-07 20:58
238.7;0.01;53.014;238.6;0.01;36.845;238.7;0.01;72.711;238.7;-0.0;35.395;2020-11-07 21:13
238.8;0.01;52.979;238.8;0.01;36.741;238.8;0.01;72.758;238.7;-0.0;35.346;2020-11-07 21:28
238.7;0.01;53.138;238.7;0.01;36.551;238.6;0.01;72.701;238.6;-0.0;35.315;2020-11-07 21:44
238.0;0.01;53.349;238.1;0.01;36.514;238.0;0.01;72.282;238.0;-0.0;35.592;2020-11-07 21:59
238.3;0.01;53.183;238.3;0.01;36.729;238.4;0.01;72.78;238.4;-0.0;35.646;2020-11-07 22:14
238.7;0.01;53.23;238.7;0.01;36.672;238.8;0.01;73.067;238.8;-0.0;35.491;2020-11-07 22:29
238.6;0.01;53.149;238.6;0.01;36.71;238.6;0.01;73.118;238.6;-0.0;35.473;2020-11-07 22:44
238.7;0.01;53.269;238.7;0.01;36.767;238.7;0.01;73.155;238.7;-0.0;35.445;2020-11-07 22:59
238.7;0.01;53.243;238.6;0.01;36.776;238.6;0.01;73.094;238.6;-0.0;35.331;2020-11-07 23:15
238.6;0.01;53.246;238.6;0.01;36.405;238.5;0.01;72.936;238.6;-0.0;35.324;2020-11-07 23:30
238.9;0.01;53.25;238.9;0.01;35.959;238.8;0.01;72.949;238.9;-0.0;35.331;2020-11-07 23:45
239.0;0.01;53.303;239.0;0.01;35.689;238.9;0.01;72.776;238.9;-0.0;35.314;2020-12-07 00:00
239.0;0.01;53.153;238.9;0.01;35.582;238.9;0.01;72.684;239.0;-0.0;35.289;2020-12-07 00:15
238.9;0.01;53.186;238.9;0.01;35.514;238.8;0.01;72.694;238.8;-0.0;35.431;2020-12-07 00:30
238.8;0.01;53.213;238.8;0.01;35.443;238.8;0.01;72.625;238.8;-0.0;35.412;2020-12-07 00:45
238.7;0.01;53.193;238.7;0.01;35.488;238.7;0.01;72.537;238.7;-0.0;35.409;2020-12-07 01:00
239.3;0.01;53.144;239.4;0.01;35.448;239.3;0.01;72.633;239.5;-0.0;35.503;2020-12-07 01:16
239.8;0.01;53.233;239.8;0.01;35.483;239.8;0.01;72.873;239.8;-0.0;35.538;2020-12-07 01:31
239.5;0.01;53.167;239.5;0.01;35.417;239.4;0.01;72.342;239.4;-0.0;35.513;2020-12-07 01:46
239.4;0.01;53.075;239.4;0.01;35.335;239.4;0.01;72.26;239.4;0.007;35.466;2020-12-07 02:01
239.8;0.01;53.176;239.8;0.01;34.369;239.8;0.01;72.696;239.8;0.007;35.469;2020-12-07 02:16
240.0;0.01;53.084;240.0;0.01;34.61;239.9;0.01;73.099;240.0;0.007;35.258;2020-12-07 02:31
239.7;0.01;52.993;239.7;0.01;34.697;239.7;0.01;73.184;239.7;0.007;35.318;2020-12-07 02:46
