0.089;0.01;0.01;0.048;2020-10-07 17:45
0.089;0.01;0.01;0.006;2020-10-07 18:00
0.089;0.01;0.01;0.006;2020-10-07 18:15
0.089;0.01;0.01;0.006;2020-10-07 18:30
0.089;0.01;0.01;0.006;2020-10-07 18:45
0.089;0.01;0.01;0.006;2020-10-07 19:00
0.089;0.01;0.01;0.006;2020-10-07 19:15
0.089;0.01;0.01;0.006;2020-10-07 19:30
0.089;0.01;0.01;0.006;2020-10-07 19:46
0.089;0.01;0.01;0.006;2020-10-07 20:01
0.089;0.01;0.01;0.006;2020-10-07 20:16
0.089;0.01;0.01;0.006;2020-10-07 20:31
0.089;0.01;0.01;0.006;2020-10-07 20:46
0.089;0.01;0.01;0.006;2020-10-07 21:01
0.089;0.01;0.01;0.006;2020-10-07 21:16
0.089;0.01;0.01;0.006;2020-10-07 21:31
0.089;0.01;0.01;0.006;2020-10-07 21:47
0.044;0.01;0.01;0.006;2020-10-07 22:02
0.044;0.01;0.01;0.006;2020-10-07 22:17
0.044;0.01;0.01;0.006;2020-10-07 22:32
0.044;0.01;0.01;0.006;2020-10-07 22:47
0.044;0.01;0.01;0.006;2020-10-07 23:02
0.044;0.01;0.01;0.006;2020-10-07 23:17
0.044;0.01;0.01;0.006;2020-10-07 23:32
0.044;0.01;0.01;0.006;2020-10-07 23:48
0.044;0.01;0.01;0.006;2020-11-07 00:03
0.044;0.01;0.01;0.006;2020-11-07 00:18
0.044;0.01;0.01;0.006;2020-11-07 00:33
0.044;0.01;0.01;0.006;2020-11-07 00:48
0.044;0.01;0.01;0.006;2020-11-07 01:03
0.044;0.01;0.01;0.006;2020-11-07 01:18
0.044;0.01;0.01;0.006;2020-11-07 01:33
0.044;0.01;0.01;0.006;2020-11-07 01:49
0.044;0.01;0.01;0.006;2020-11-07 02:04
0.044;0.01;0.01;0.006;2020-11-07 02:19
0.044;0.01;0.01;0.006;2020-11-07 02:34
0.044;0.01;0.01;0.006;2020-11-07 02:49
0.044;0.01;0.01;0.006;2020-11-07 03:04
0.044;0.01;0.01;0.006;2020-11-07 03:19
0.044;0.01;0.01;0.006;2020-11-07 03:34
0.044;0.01;0.01;0.006;2020-11-07 03:50
0.044;0.01;0.01;0.006;2020-11-07 04:05
0.044;0.01;0.01;0.006;2020-11-07 04:20
0.044;0.01;0.01;0.006;2020-11-07 04:35
0.044;0.01;0.01;0.006;2020-11-07 04:50
0.044;0.01;0.01;0.006;2020-11-07 05:05
0.044;0.01;0.01;0.006;2020-11-07 05:20
0.044;0.01;0.01;0.006;2020-11-07 05:35
0.044;0.01;0.01;0.006;2020-11-07 05:51
0.035;0.01;0.01;0.006;2020-11-07 06:06
0.035;0.01;0.01;0.006;2020-11-07 06:21
0.035;0.01;0.01;0.006;2020-11-07 06:36
0.035;0.01;0.01;0.006;2020-11-07 06:51
0.035;0.01;0.01;0.006;2020-11-07 07:06
0.035;0.01;0.01;0.006;2020-11-07 07:21
0.035;0.01;0.01;0.006;2020-11-07 07:36
0.035;0.01;0.01;0.006;2020-11-07 07:52
0.035;0.01;0.01;0.006;2020-11-07 08:07
0.035;0.01;0.01;0.006;2020-11-07 08:22
0.035;0.01;0.01;0.006;2020-11-07 08:37
0.035;0.01;0.01;0.006;2020-11-07 08:52
0.035;0.01;0.01;0.006;2020-11-07 09:07
0.035;0.01;0.01;0.006;2020-11-07 09:22
0.035;0.01;0.01;0.006;2020-11-07 09:37
0.035;0.01;0.01;0.006;2020-11-07 09:52
0.035;0.01;0.01;0.017;2020-11-07 10:08
0.035;0.01;0.01;0.017;2020-11-07 10:23
0.035;0.01;0.01;0.017;2020-11-07 10:38
0.035;0.01;0.01;0.017;2020-11-07 10:53
0.035;0.01;0.01;0.017;2020-11-07 11:08
0.035;0.01;0.01;0.017;2020-11-07 11:23
0.035;0.01;0.01;0.017;2020-11-07 11:38
0.035;0.01;0.01;0.017;2020-11-07 11:53
0.035;0.01;0.01;0.017;2020-11-07 12:09
0.035;0.01;0.01;0.017;2020-11-07 12:24
0.035;0.01;0.01;0.017;2020-11-07 12:39
0.035;0.01;0.01;0.017;2020-11-07 12:54
0.035;0.01;0.01;0.017;2020-11-07 13:09
0.035;0.01;0.01;0.017;2020-11-07 13:24
0.035;0.01;0.01;0.017;2020-11-07 13:39
0.035;0.01;0.01;0.017;2020-11-07 13:55
0.01;0.01;0.01;0.017;2020-11-07 14:10
0.01;0.01;0.01;0.017;2020-11-07 14:25
0.01;0.01;0.01;0.017;2020-11-07 14:40
0.01;0.01;0.01;0.017;2020-11-07 14:55
0.01;0.01;0.01;0.017;2020-11-07 15:10
0.01;0.01;0.01;0.017;2020-11-07 15:25
0.01;0.01;0.01;0.017;2020-11-07 15:40
0.01;0.01;0.01;0.017;2020-11-07 15:56
0.01;0.01;0.01;0.017;2020-11-07 16:11
0.01;0.01;0.01;0.017;2020-11-07 16:26
0.01;0.01;0.01;0.017;2020-11-07 16:41
0.01;0.01;0.01;0.017;2020-11-07 16:56
0.01;0.01;0.01;0.017;2020-11-07 17:11
0.01;0.01;0.01;0.017;2020-11-07 17:26
0.01;0.01;0.01;0.017;2020-11-07 17:41
0.01;0.01;0.01;0.017;2020-11-07 17:57
0.01;0.01;0.01;-0.0;2020-11-07 18:12
0.01;0.01;0.01;-0.0;2020-11-07 18:27
0.01;0.01;0.01;-0.0;2020-11-07 18:42
0.01;0.01;0.01;-0.0;2020-11-07 18:57
0.01;0.01;0.01;-0.0;2020-11-07 19:12
0.01;0.01;0.01;-0.0;2020-11-07 19:27
0.01;0.01;0.01;-0.0;2020-11-07 19:42
0.01;0.01;0.01;-0.0;2020-11-07 19:58
0.01;0.01;0.01;-0.0;2020-11-07 20:13
0.01;0.01;0.01;-0.0;2020-11-07 20:28
0.01;0.01;0.01;-0.0;2020-11-07 20:43
0.01;0.01;0.01;-0.0;2020-11-07 20:58
0.01;0.01;0.01;-0.0;2020-11-07 21:13
0.01;0.01;0.01;-0.0;2020-11-07 21:28
0.01;0.01;0.01;-0.0;2020-11-07 21:44
0.01;0.01;0.01;-0.0;2020-11-07 21:59
0.01;0.01;0.01;-0.0;2020-11-07 22:14
0.01;0.01;0.01;-0.0;2020-11-07 22:29
0.01;0.01;0.01;-0.0;2020-11-07 22:44
0.01;0.01;0.01;-0.0;2020-11-07 22:59
0.01;0.01;0.01;-0.0;2020-11-07 23:15
0.01;0.01;0.01;-0.0;2020-11-07 23:30
0.01;0.01;0.01;-0.0;2020-11-07 23:45
0.01;0.01;0.01;-0.0;2020-12-07 00:00
0.01;0.01;0.01;-0.0;2020-12-07 00:15
0.01;0.01;0.01;-0.0;2020-12-07 00:30
0.01;0.01;0.01;-0.0;2020-12-07 00:45
0.01;0.01;0.01;-0.0;2020-12-07 01:00
0.01;0.01;0.01;-0.0;2020-12-07 01:16
0.01;0.01;0.01;-0.0;2020-12-07 01:31
0.01;0.01;0.01;-0.0;2020-12-07 01:46
0.01;0.01;0.01;0.007;2020-12-07 02:01
0.01;0.01;0.01;0.007;2020-12-07 02:16
0.01;0.01;0.01;0.007;2020-12-07 02:31
0.01;0.01;0.01;0.007;2020-12-07 02:46
0.01;0.01;0.01;0.007;2020-12-07 03:01
0.01;0.01;0.01;0.007;2020-12-07 03:17
0.01;0.01;0.01;0.007;2020-12-07 03:32
0.01;0.01;0.01;0.007;2020-12-07 03:47
0.01;0.01;0.01;0.007;2020-12-07 04:02
0.01;0.01;0.01;0.007;2020-12-07 04:17
0.01;0.01;0.01;0.007;2020-12-07 04:32
0.01;0.01;0.01;0.007;2020-12-07 04:47
0.01;0.01;0.01;0.007;2020-12-07 05:02
0.01;0.01;0.01;0.007;2020-12-07 05:18
0.01;0.01;0.01;0.007;2020-12-07 05:33
0.01;0.01;0.01;0.007;2020-12-07 05:48
0.01;0.01;0.01;0.007;2020-12-07 06:03
0.01;0.01;0.01;0.007;2020-12-07 06:18
0.01;0.01;0.01;0.007;2020-12-07 06:33
0.01;0.01;0.01;0.007;2020-12-07 06:48
0.01;0.01;0.01;0.007;2020-12-07 07:03
0.01;0.01;0.01;0.007;2020-12-07 07:19
0.01;0.01;0.01;0.007;2020-12-07 07:34
0.01;0.01;0.01;0.007;2020-12-07 07:49
0.01;0.01;0.01;0.007;2020-12-07 08:04
0.01;0.01;0.01;0.007;2020-12-07 08:19
0.01;0.01;0.01;0.007;2020-12-07 08:34
0.01;0.01;0.01;0.007;2020-12-07 08:49
0.01;0.01;0.01;0.007;2020-12-07 09:04
0.01;0.01;0.01;0.007;2020-12-07 09:20
0.01;0.01;0.01;0.007;2020-12-07 09:35
0.01;0.01;0.01;0.007;2020-12-07 09:50
0.01;0.01;0.01;-0.017;2020-12-07 10:05
0.01;0.01;0.01;-0.017;2020-12-07 10:20
0.01;0.01;0.01;-0.017;2020-12-07 10:35
0.01;0.01;0.01;-0.017;2020-12-07 10:50
0.01;0.01;0.01;-0.017;2020-12-07 11:05
0.01;0.01;0.01;-0.017;2020-12-07 11:21
0.01;0.01;0.01;-0.017;2020-12-07 11:36
0.01;0.01;0.01;-0.017;2020-12-07 11:51
0.01;0.01;0.01;-0.017;2020-12-07 12:06
0.01;0.01;0.01;-0.017;2020-12-07 12:21
0.01;0.01;0.01;-0.017;2020-12-07 12:36
0.01;0.01;0.01;-0.017;2020-12-07 12:51
0.01;0.01;0.01;-0.017;2020-12-07 13:07
0.01;0.01;0.01;-0.017;2020-12-07 13:22
0.01;0.01;0.01;-0.017;2020-12-07 13:37
0.01;0.01;0.01;-0.017;2020-12-07 13:52
0.017;0.01;0.01;-0.017;2020-12-07 14:07
0.017;0.01;0.01;-0.017;2020-12-07 14:22
0.017;0.01;0.01;-0.017;2020-12-07 14:37
0.017;0.01;0.01;-0.017;2020-12-07 14:52
0.017;0.01;0.01;-0.017;2020-12-07 15:08
0.017;0.01;0.01;-0.017;2020-12-07 15:23
0.017;0.01;0.01;-0.017;2020-12-07 15:38
0.017;0.01;0.01;-0.017;2020-12-07 15:53
0.017;0.01;0.01;-0.017;2020-12-07 16:08
0.017;0.01;0.01;-0.017;2020-12-07 16:23
0.017;0.01;0.01;-0.017;2020-12-07 16:38
0.017;0.01;0.01;-0.017;2020-12-07 16:53
0.017;0.01;0.01;-0.017;2020-12-07 17:09
0.017;0.01;0.01;-0.017;2020-12-07 17:24
0.017;0.01;0.01;-0.017;2020-12-07 17:39
0.017;0.01;0.01;-0.017;2020-12-07 17:54
0.017;0.01;0.01;0.0;2020-12-07 18:09
0.017;0.01;0.01;0.0;2020-12-07 18:24
0.017;0.01;0.01;0.0;2020-12-07 18:39
0.017;0.01;0.01;0.0;2020-12-07 18:54
0.017;0.01;0.01;0.0;2020-12-07 19:10
0.017;0.01;0.01;0.0;2020-12-07 19:25
0.017;0.01;0.01;0.0;2020-12-07 19:40
0.017;0.01;0.01;0.0;2020-12-07 19:55
0.017;0.01;0.01;0.0;2020-12-07 20:10
0.017;0.01;0.01;0.0;2020-12-07 20:25
0.017;0.01;0.01;0.0;2020-12-07 20:40
0.017;0.01;0.01;0.0;2020-12-07 20:56
0.017;0.01;0.01;0.0;2020-12-07 21:11
0.017;0.01;0.01;0.0;2020-12-07 21:26
0.017;0.01;0.01;0.0;2020-12-07 21:41
0.017;0.01;0.01;0.0;2020-12-07 21:56
0.01;0.01;0.01;0.0;2020-12-07 22:11
0.01;0.01;0.01;0.0;2020-12-07 22:26
0.01;0.01;0.01;0.0;2020-12-07 22:41
0.01;0.01;0.01;0.0;2020-12-07 22:57
0.01;0.01;0.01;0.0;2020-12-07 23:12
0.01;0.01;0.01;0.0;2020-12-07 23:27
0.01;0.01;0.01;0.0;2020-12-07 23:42
0.01;0.01;0.01;0.0;2020-12-07 23:57
0.01;0.01;0.01;0.0;2020-13-07 00:12
0.01;0.01;0.01;0.0;2020-13-07 00:27
0.01;0.01;0.01;0.0;2020-13-07 00:42
0.01;0.01;0.01;0.0;2020-13-07 00:58
0.01;0.01;0.01;0.0;2020-13-07 01:13
